userID,itemID,rating,timestamp,title,genres,tag
2,3918,3.0,974820943,,,
2,3923,4.0,974820943,,,
2,3926,4.0,974820889,,,
2,3927,5.0,974820748,,,
2,3928,5.0,974820776,,,
2,3930,5.0,974820943,,,
2,3937,4.0,974820916,,,
2,3959,5.0,974820659,,,
3,1,4.0,944919407,Toy Story (1995),Adventure Animation Children Comedy Fantasy,
3,24,3.0,945176048,Powder (1995),Drama Sci-Fi,
3,32,4.0,944918047,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery Sci-Fi Thriller,
3,50,5.0,944918018,"Usual Suspects, The (1995)",Crime Mystery Thriller,
3,160,3.0,945176048,Congo (1995),Action Adventure Mystery Sci-Fi,
3,173,2.0,945176099,Judge Dredd (1995),Action Crime Sci-Fi,
3,175,5.0,944919133,Kids (1995),Drama,
3,196,3.0,945175939,Species (1995),Horror Sci-Fi,
3,223,5.0,944918444,Clerks (1994),Comedy,
3,260,5.0,944917742,Star Wars: Episode IV - A New Hope (1977),Action Adventure Sci-Fi,
3,316,5.0,945175870,Stargate (1994),Action Adventure Sci-Fi,
3,318,5.0,944917766,"Shawshank Redemption, The (1994)",Crime Drama,
3,329,5.0,945176021,Star Trek: Generations (1994),Adventure Drama Sci-Fi,
3,337,3.0,944919366,What's Eating Gilbert Grape (1993),Drama,
3,440,3.0,944918500,Dave (1993),Comedy Romance,
3,442,3.0,945176005,Demolition Man (1993),Action Adventure Sci-Fi,
3,457,5.0,944918215,"Fugitive, The (1993)",Thriller,
3,480,5.0,945175820,Jurassic Park (1993),Action Adventure Sci-Fi Thriller,
3,490,5.0,944919041,Malice (1993),Thriller,
3,512,2.0,945176005,"Puppet Masters, The (1994)",Horror Sci-Fi,
3,541,5.0,944918047,Blade Runner (1982),Action Sci-Fi Thriller,
3,589,4.0,944897108,Terminator 2: Judgment Day (1991),Action Sci-Fi,
3,593,5.0,944918215,"Silence of the Lambs, The (1991)",Crime Horror Thriller,
3,610,4.0,944919671,Heavy Metal (1981),Action Adventure Animation Horror Sci-Fi,
3,718,3.0,944917267,"Visitors, The (Visiteurs, Les) (1993)",Comedy Fantasy Sci-Fi,
3,780,3.0,945175820,Independence Day (a.k.a. ID4) (1996),Action Adventure Sci-Fi Thriller,
3,788,4.0,945175750,"Nutty Professor, The (1996)",Comedy Fantasy Romance Sci-Fi,
3,858,5.0,944917267,"Godfather, The (1972)",Crime Drama,
3,904,5.0,944917450,Rear Window (1954),Mystery Thriller,
3,905,3.0,944917494,It Happened One Night (1934),Comedy Romance,
3,919,4.0,944917558,"Wizard of Oz, The (1939)",Adventure Children Fantasy Musical,
3,924,5.0,944917812,2001: A Space Odyssey (1968),Adventure Drama Sci-Fi,
3,953,5.0,944917912,It's a Wonderful Life (1946),Drama Fantasy Romance,
3,968,3.0,945175658,Night of the Living Dead (1968),Horror Sci-Fi Thriller,
3,1037,3.0,945175963,,,
3,1060,5.0,944918310,,,
3,1073,5.0,944918444,,,
3,1077,4.0,944918167,,,
3,1079,4.0,944917797,,,
3,1084,5.0,944918103,,,
3,1089,5.0,944917558,,,
3,1094,4.0,944918878,,,
3,1097,5.0,944918980,,,
3,1103,4.0,944917945,,,
3,1125,4.0,944918800,,,
3,1127,3.0,945175784,,,
3,1129,5.0,945175784,,,
3,1179,3.0,944918103,,,
3,1188,2.0,944897108,,,
3,1193,4.0,944917420,,,
3,1196,5.0,944917859,,,
3,1197,5.0,944918215,,,
3,1198,5.0,944917797,,,
3,1199,4.0,944919671,,,
3,1200,4.0,944918444,,,
3,1206,5.0,944918047,,,
3,1208,5.0,944917666,,,
3,1210,5.0,944918856,,,
3,1213,5.0,944917691,,,
3,1214,5.0,944918856,,,
3,1215,4.0,945175658,,,
3,1219,4.0,944917371,,,
3,1220,5.0,944919330,,,
3,1221,5.0,944917294,,,
3,1222,5.0,944918407,,,
3,1225,3.0,944917494,,,
3,1228,3.0,944917396,,,
3,1230,5.0,944917348,,,
3,1240,5.0,944919330,,,
3,1242,5.0,944918378,,,
3,1247,5.0,944917494,,,
3,1257,5.0,944919310,,,
3,1258,5.0,944918103,,,
3,1259,5.0,944918292,,,
3,1261,5.0,944918444,,,
3,1266,5.0,944918631,,,
3,1270,5.0,944919671,,,
3,1272,4.0,944918124,,,
3,1276,5.0,944917691,,,
3,1278,5.0,944917980,,,
3,1288,2.0,944917420,,,
3,1304,5.0,944918215,,,
3,1307,4.0,944918103,,,
3,1321,5.0,944918821,,,
3,1330,3.0,944919083,,,
3,1333,4.0,944918718,,,
3,1345,4.0,944918718,,,
3,1356,5.0,945175870,,,
3,1372,3.0,945175820,,,
3,1373,4.0,945176072,,,
3,1374,5.0,944919728,,,
3,1375,5.0,945175939,,,
3,1376,4.0,944919671,,,
3,1396,3.0,945175702,,,
3,1544,4.0,945176005,,,
3,1584,4.0,945175784,,,
3,1603,4.0,945175870,,,
3,1653,4.0,945175730,,,
3,1674,4.0,944918748,,,
3,1676,5.0,945175784,,,
3,1721,4.0,944897108,,,
3,1762,4.0,945176072,,,
3,1779,3.0,945175939,,,
3,1810,3.0,944919366,,,
3,1831,5.0,945176048,,,
3,1876,4.0,945175963,,,
3,1882,4.0,945176072,,,
3,1909,5.0,945175896,,,
3,1917,4.0,945175963,,,
3,1921,4.0,945175702,,,
3,2009,5.0,945175730,,,
3,2011,3.0,944897108,,,
3,2012,3.0,945176021,,,
3,2018,4.0,944918590,,,
3,2028,4.0,944918378,,,
3,2034,4.0,945176099,,,
3,2046,5.0,945175870,,,
3,2053,3.0,945176099,,,
3,2054,4.0,945175939,,,
3,2076,5.0,944918683,,,
3,2093,5.0,944919671,,,
3,2105,4.0,944919728,,,
3,2117,5.0,944918444,,,
3,2118,5.0,944897108,,,
3,2140,4.0,945175784,,,
3,2150,5.0,944919001,,,
3,2236,4.0,944918292,,,
3,2288,5.0,944919671,,,
3,2311,4.0,944919729,,,
3,2329,4.0,944918748,,,
3,2366,4.0,944918310,,,
3,2371,4.0,944918915,,,
3,2391,5.0,944918215,,,
3,2407,4.0,945175896,,,
3,2428,4.0,945175870,,,
3,2448,5.0,944897783,,,
3,2455,4.0,944919729,,,
3,2505,4.0,944897783,,,
3,2528,4.0,945175784,,,
3,2529,5.0,945175680,,,
3,2530,4.0,945175939,,,
3,2531,3.0,945175820,,,
3,2532,4.0,945175963,,,
3,2533,3.0,945175702,,,
3,2541,1.0,944897441,,,
3,2551,4.0,944918610,,,
3,2567,3.0,944897654,,,
3,2571,5.0,945175658,,,
3,2574,3.0,944897877,,,
3,2613,4.0,945175820,,,
3,2615,4.0,945176005,,,
3,2628,5.0,945175939,,,
3,2640,4.0,945175730,,,
3,2642,3.0,945176099,,,
3,2643,1.0,945176099,,,
3,2657,3.0,945175730,,,
3,2662,3.0,945175658,,,
3,2668,4.0,945176048,,,
3,2676,1.0,944897405,,,
3,2694,4.0,944897855,,,
3,2699,3.0,945175870,,,
3,2710,5.0,944897405,,,
3,2722,4.0,944897654,,,
3,2750,4.0,944918444,,,
3,2788,5.0,944918516,,,
3,2791,5.0,944917666,,,
3,2797,4.0,944918980,,,
3,2808,4.0,945176072,,,
3,2857,3.0,944897405,,,
3,2872,5.0,944919898,,,
3,2900,3.0,945175820,,,
3,2901,3.0,945175784,,,
3,2916,4.0,945175730,,,
3,2918,5.0,944918500,,,
3,2947,4.0,944919407,,,
3,2948,4.0,944918864,,,
3,2949,4.0,944918980,,,
3,2968,5.0,944919672,,,
3,2985,5.0,944919729,,,
3,2986,2.0,945176048,,,
3,3033,5.0,944919729,,,
3,3039,5.0,944919189,,,
3,3070,4.0,944919729,,,
3,3072,4.0,944918567,,,
3,3098,4.0,944918468,,,
3,3142,4.0,944917348,,,
3,5060,5.0,944917450,,,
4,6,3.0,840879227,Heat (1995),Action Crime Thriller,
4,10,4.0,840878922,GoldenEye (1995),Action Adventure Thriller,
4,19,3.0,840878994,Ace Ventura: When Nature Calls (1995),Comedy,
4,32,1.0,840879061,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery Sci-Fi Thriller,
4,165,3.0,840878852,Die Hard: With a Vengeance (1995),Action Crime Thriller,
4,329,3.0,840878898,Star Trek: Generations (1994),Adventure Drama Sci-Fi,
4,350,4.0,840879087,"Client, The (1994)",Drama Mystery Thriller,
4,356,4.0,840878922,Forrest Gump (1994),Comedy Drama Romance War,
4,367,3.0,840878994,"Mask, The (1994)",Action Comedy Crime Fantasy,
4,368,4.0,840879198,Maverick (1994),Adventure Comedy Western,
4,370,4.0,840879243,Naked Gun 33 1/3: The Final Insult (1994),Action Comedy,
4,377,4.0,840878994,Speed (1994),Action Romance Thriller,
4,380,3.0,840878825,True Lies (1994),Action Adventure Comedy Romance Thriller,
4,420,3.0,840879019,Beverly Hills Cop III (1994),Action Comedy Crime Thriller,
4,431,4.0,840879357,Carlito's Way (1993),Crime Drama,
4,440,3.0,840879087,Dave (1993),Comedy Romance,
4,454,5.0,840878944,"Firm, The (1993)",Drama Thriller,
4,480,4.0,840878944,Jurassic Park (1993),Action Adventure Sci-Fi Thriller,
4,489,4.0,840879575,Made in America (1993),Comedy,
4,519,3.0,840879523,RoboCop 3 (1993),Action Crime Drama Sci-Fi Thriller,
4,520,4.0,840879282,Robin Hood: Men in Tights (1993),Comedy,
4,531,3.0,840879457,"Secret Garden, The (1993)",Children Drama,
4,548,3.0,840879654,Terminal Velocity (1994),Action Mystery Thriller,
4,586,4.0,840879038,Home Alone (1990),Children Comedy,
4,589,4.0,840878962,Terminator 2: Judgment Day (1991),Action Sci-Fi,
4,594,4.0,840879265,Snow White and the Seven Dwarfs (1937),Animation Children Drama Fantasy Musical,
4,596,4.0,840879424,Pinocchio (1940),Animation Children Fantasy Musical,
4,733,5.0,840879322,"Rock, The (1996)",Action Adventure Thriller,
5,2,3.0,851527569,Jumanji (1995),Adventure Children Fantasy,
5,11,5.0,851527751,"American President, The (1995)",Comedy Drama Romance,
5,17,3.0,851526935,Sense and Sensibility (1995),Drama Romance,
5,60,3.0,851617589,"Indian in the Cupboard, The (1995)",Adventure Children Fantasy,
5,62,5.0,851526935,Mr. Holland's Opus (1995),Drama,
5,104,2.0,851526992,Happy Gilmore (1996),Comedy,
5,110,4.0,851527569,Braveheart (1995),Action Drama War,
5,140,2.0,851527012,Up Close and Personal (1996),Drama Romance,
5,141,5.0,851526935,"Birdcage, The (1996)",Comedy,
5,150,5.0,851527514,Apollo 13 (1995),Adventure Drama IMAX,
5,224,2.0,851527650,Don Juan DeMarco (1995),Comedy Drama Romance,
5,235,3.0,851527723,Ed Wood (1994),Comedy Drama,
5,260,5.0,851527608,Star Wars: Episode IV - A New Hope (1977),Action Adventure Sci-Fi,
5,282,4.0,851527569,Nell (1994),Drama,
5,316,4.0,851617633,Stargate (1994),Action Adventure Sci-Fi,
5,318,5.0,851527608,"Shawshank Redemption, The (1994)",Crime Drama,
5,350,4.0,851527688,"Client, The (1994)",Drama Mystery Thriller,
5,364,5.0,851527569,"Lion King, The (1994)",Adventure Animation Children Drama Musical IMAX,
5,367,3.0,851527650,"Mask, The (1994)",Action Comedy Crime Fantasy,
5,368,5.0,851527650,Maverick (1994),Adventure Comedy Western,
5,370,4.0,851527608,Naked Gun 33 1/3: The Final Insult (1994),Action Comedy,
5,376,4.0,851617474,"River Wild, The (1994)",Action Thriller,
5,377,5.0,851527723,Speed (1994),Action Romance Thriller,
5,380,5.0,851527515,True Lies (1994),Action Adventure Comedy Romance Thriller,
5,440,5.0,851527569,Dave (1993),Comedy Romance,
5,454,5.0,851527723,"Firm, The (1993)",Drama Thriller,
5,457,5.0,851527515,"Fugitive, The (1993)",Thriller,
5,475,4.0,851527650,In the Name of the Father (1993),Drama,
5,480,4.0,851527515,Jurassic Park (1993),Action Adventure Sci-Fi Thriller,
5,491,4.0,851527607,"Man Without a Face, The (1993)",Drama,
5,500,5.0,851527569,Mrs. Doubtfire (1993),Comedy Drama,
5,508,5.0,851527688,Philadelphia (1993),Drama,
5,515,3.0,851527751,"Remains of the Day, The (1993)",Drama Romance,
5,529,4.0,851527650,Searching for Bobby Fischer (1993),Drama,
5,531,5.0,851527751,"Secret Garden, The (1993)",Children Drama,
5,587,4.0,851527608,Ghost (1990),Comedy Drama Fantasy Romance Thriller,
5,588,5.0,851527688,Aladdin (1992),Adventure Animation Children Comedy Musical,
5,589,5.0,851527569,Terminator 2: Judgment Day (1991),Action Sci-Fi,
5,590,5.0,851527514,Dances with Wolves (1990),Adventure Drama Western,
5,593,3.0,851527515,"Silence of the Lambs, The (1991)",Crime Horror Thriller,
5,594,5.0,851617589,Snow White and the Seven Dwarfs (1937),Animation Children Drama Fantasy Musical,
5,595,5.0,851527515,Beauty and the Beast (1991),Animation Children Fantasy Musical Romance IMAX,
5,608,3.0,851526961,Fargo (1996),Comedy Crime Drama Thriller,
5,631,3.0,851527056,All Dogs Go to Heaven 2 (1996),Adventure Animation Children Fantasy Musical Romance,
5,648,3.0,851526935,Mission: Impossible (1996),Action Adventure Mystery Thriller,
5,671,5.0,851527056,Mystery Science Theater 3000: The Movie (1996),Comedy Sci-Fi,
5,708,3.0,851526991,"Truth About Cats & Dogs, The (1996)",Comedy Romance,
5,720,5.0,851527650,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure Animation Comedy,
5,736,5.0,851526935,Twister (1996),Action Adventure Romance Thriller,
5,780,5.0,851526935,Independence Day (a.k.a. ID4) (1996),Action Adventure Sci-Fi Thriller,
5,788,3.0,851526992,"Nutty Professor, The (1996)",Comedy Fantasy Romance Sci-Fi,
5,832,5.0,851527074,Ransom (1996),Crime Thriller,
5,1028,5.0,851617633,,,
5,1035,5.0,851617589,,,
5,1036,5.0,851527607,,,
5,1042,4.0,851527152,,,
5,1073,2.0,851526991,,,
5,1079,5.0,851617553,,,
5,1080,5.0,851617674,,,
5,1097,5.0,851527723,,,
5,1136,5.0,851617728,,,
5,1196,5.0,851617674,,,
5,1198,5.0,851617674,,,
5,1210,5.0,851617674,,,
5,1291,5.0,851617728,,,
5,1393,5.0,851527231,,,
6,1,5.0,858275452,Toy Story (1995),Adventure Animation Children Comedy Fantasy,
6,3,3.0,858275558,Grumpier Old Men (1995),Comedy Romance,
6,7,5.0,858275558,Sabrina (1995),Comedy Romance,
6,17,5.0,858275452,Sense and Sensibility (1995),Drama Romance,
6,52,5.0,858275658,Mighty Aphrodite (1995),Comedy Drama Romance,
6,62,5.0,858275452,Mr. Holland's Opus (1995),Drama,
6,135,3.0,858275783,Down Periscope (1996),Comedy,
6,140,4.0,858275917,Up Close and Personal (1996),Drama Romance,
6,141,5.0,858275452,"Birdcage, The (1996)",Comedy,
6,260,4.0,858275658,Star Wars: Episode IV - A New Hope (1977),Action Adventure Sci-Fi,
6,494,4.0,858275558,Executive Decision (1996),Action Adventure Thriller,
6,628,4.0,858275783,Primal Fear (1996),Crime Drama Mystery Thriller,
6,648,5.0,858275452,Mission: Impossible (1996),Action Adventure Mystery Thriller,
6,653,4.0,858275658,Dragonheart (1996),Action Adventure Fantasy,
6,708,4.0,858275658,"Truth About Cats & Dogs, The (1996)",Comedy Romance,
6,719,3.0,858275917,Multiplicity (1996),Comedy,
6,733,3.0,858275558,"Rock, The (1996)",Action Adventure Thriller,
6,736,2.0,858275452,Twister (1996),Action Adventure Romance Thriller,
6,743,3.0,858275917,Spy Hard (1996),Comedy,
6,762,3.0,858275782,Striptease (1996),Comedy Crime,
6,780,3.0,858275452,Independence Day (a.k.a. ID4) (1996),Action Adventure Sci-Fi Thriller,
6,788,4.0,858275658,"Nutty Professor, The (1996)",Comedy Fantasy Romance Sci-Fi,
6,802,3.0,858275783,Phenomenon (1996),Drama Romance,
6,1073,1.0,858275558,,,
7,3,3.0,1011208463,Grumpier Old Men (1995),Comedy Romance,
7,7,3.0,1011208220,Sabrina (1995),Comedy Romance,
7,11,4.0,1011207889,"American President, The (1995)",Comedy Drama Romance,
7,15,2.0,1011208732,Cutthroat Island (1995),Action Adventure Romance,
7,16,3.0,1011205378,Casino (1995),Crime Drama,
7,17,2.0,1011207676,Sense and Sensibility (1995),Drama Romance,
7,24,3.0,1011207238,Powder (1995),Drama Sci-Fi,
7,105,2.0,1011208366,"Bridges of Madison County, The (1995)",Drama Romance,
7,122,2.0,1011208569,Boomerang (1992),Comedy Romance,
7,151,3.0,1011207965,Rob Roy (1995),Action Drama Romance War,
7,252,2.0,1011208263,I.Q. (1994),Comedy Romance,
7,260,5.0,1011206659,Star Wars: Episode IV - A New Hope (1977),Action Adventure Sci-Fi,
7,271,3.0,1011206217,Losing Isaiah (1995),Drama,
7,276,2.0,1011208655,Milk Money (1994),Comedy Romance,
7,316,3.0,1011207019,Stargate (1994),Action Adventure Sci-Fi,
7,339,3.0,1011208090,While You Were Sleeping (1995),Comedy Romance,
7,348,4.0,1011206046,Bullets Over Broadway (1994),Comedy,
7,351,3.0,1011208637,"Corrina, Corrina (1994)",Comedy Drama Romance,
7,355,3.0,1011205262,"Flintstones, The (1994)",Children Comedy Fantasy,
7,356,4.0,1011207775,Forrest Gump (1994),Comedy Drama Romance War,
7,357,3.0,1011208038,Four Weddings and a Funeral (1994),Comedy Romance,
7,362,3.0,1011208344,"Jungle Book, The (1994)",Adventure Children Romance,
7,364,4.0,1011204536,"Lion King, The (1994)",Adventure Animation Children Drama Musical IMAX,
7,377,3.0,1011207889,Speed (1994),Action Romance Thriller,
7,425,3.0,1011208463,Blue Sky (1994),Drama Romance,
7,440,4.0,1011207860,Dave (1993),Comedy Romance,
7,480,5.0,1011206779,Jurassic Park (1993),Action Adventure Sci-Fi Thriller,
7,509,2.0,1011206595,"Piano, The (1993)",Drama Romance,
7,539,4.0,1011208000,Sleepless in Seattle (1993),Comedy Drama Romance,
7,553,4.0,1011205651,Tombstone (1993),Action Drama Western,
7,587,5.0,1011208220,Ghost (1990),Comedy Drama Fantasy Romance Thriller,
7,589,5.0,1011206456,Terminator 2: Judgment Day (1991),Action Sci-Fi,
7,590,4.0,1011205480,Dances with Wolves (1990),Adventure Drama Western,
7,597,4.0,1011207938,Pretty Woman (1990),Comedy Romance,
7,674,2.0,1011207238,Barbarella (1968),Adventure Comedy Sci-Fi,
7,708,3.0,1011208066,"Truth About Cats & Dogs, The (1996)",Comedy Romance,
7,736,3.0,1011208161,Twister (1996),Action Adventure Romance Thriller,
